,hex_name,short_name,polys,lines,centroids,label_loc,long,lat
345,83ab81fffffffff,83ab81,"POLYGON ((-25.448474377718757 63.410206465486745, -26.11809505119894 63.51460642234391, -26.371073007841296 64.20966348940514, -25.95108776940477 64.79643556110827, -25.280725131021853 64.68472245923037, -25.031054347880566 63.993526631135644, -25.448474377718757 63.410206465486745))","LINESTRING (-25.448474377718757 63.410206465486745, -26.11809505119894 63.51460642234391, -26.371073007841296 64.20966348940514, -25.95108776940477 64.79643556110827, -25.280725131021853 64.68472245923037, -25.031054347880566 63.993526631135644, -25.448474377718757 63.410206465486745)",POINT (-25.700995888127043 64.10188376992159),"(-25.700915003974703, 64.1015950602704)",-25.700915003974703,64.1015950602704
346,83a2c5fffffffff,83a2c5,"POLYGON ((-25.350109407657076 53.97191427479537, -26.00393531001306 54.02011572206794, -26.29227575322909 54.6529531674407, -25.92233774663481 55.23640628471758, -25.265464524732856 55.18106904181293, -24.98155252236779 54.54943288447784, -25.350109407657076 53.97191427479537))","LINESTRING (-25.350109407657076 53.97191427479537, -26.00393531001306 54.02011572206794, -26.29227575322909 54.6529531674407, -25.92233774663481 55.23640628471758, -25.265464524732856 55.18106904181293, -24.98155252236779 54.54943288447784, -25.350109407657076 53.97191427479537)",POINT (-25.636822198801866 54.60270311673931),"(-25.636755117365716, 54.60119302595927)",-25.636755117365716,54.60119302595927
347,83aa02fffffffff,83aa02,"POLYGON ((-25.386760195222276 70.644920835601, -26.055901892385563 70.7904979130523, -26.274980216839236 71.50998920295028, -25.82293493659456 72.07820824580016, -25.15490266472174 71.92597911547765, -24.937773283757146 71.21212787304569, -25.386760195222276 70.644920835601))","LINESTRING (-25.386760195222276 70.644920835601, -26.055901892385563 70.7904979130523, -26.274980216839236 71.50998920295028, -25.82293493659456 72.07820824580016, -25.15490266472174 71.92597911547765, -24.937773283757146 71.21212787304569, -25.386760195222276 70.644920835601)",POINT (-25.606461908692484 71.36030695537437),"(-25.60635259074129, 71.36105853799799)",-25.60635259074129,71.36105853799799
348,83a2eafffffffff,83a2ea,"POLYGON ((-25.265464524732856 55.18106904181293, -25.92233774663481 55.23640628471758, -26.206588984770878 55.87838032757257, -25.829599585246658 56.463490766776275, -25.16995432366466 56.40094323408001, -24.890044171356625 55.760509036146324, -25.265464524732856 55.18106904181293))","LINESTRING (-25.265464524732856 55.18106904181293, -25.92233774663481 55.23640628471758, -26.206588984770878 55.87838032757257, -25.829599585246658 56.463490766776275, -25.16995432366466 56.40094323408001, -24.890044171356625 55.760509036146324, -25.265464524732856 55.18106904181293)",POINT (-25.548214126487746 55.820814519249026),"(-25.548148206416933, 55.81944468185945)",-25.548148206416933,55.81944468185945
349,83ab8cfffffffff,83ab8c,"POLYGON ((-25.280725131021853 64.68472245923037, -25.95108776940477 64.79643556110827, -26.198285723283064 65.49639326313101, -25.771978467992042 66.08041811667306, -25.1012070394219 65.96147843233723, -24.857116031960125 65.26571089151957, -25.280725131021853 64.68472245923037))","LINESTRING (-25.280725131021853 64.68472245923037, -25.95108776940477 64.79643556110827, -26.198285723283064 65.49639326313101, -25.771978467992042 66.08041811667306, -25.1012070394219 65.96147843233723, -24.857116031960125 65.26571089151957, -25.280725131021853 64.68472245923037)",POINT (-25.527647595859246 65.38115911600933),"(-25.5275660073681, 65.3810520773253)",-25.5275660073681,65.3810520773253
350,83bc9dfffffffff,83bc9d,"POLYGON ((-25.821263158992657 36.59131601404425, -25.17442258383627 36.606793339487055, -24.85132763269559 35.98634342201144, -25.175444244728435 35.347068127786464, -25.823689030195535 35.32778154685141, -26.146441230259178 35.95158423447887, -25.821263158992657 36.59131601404425))","LINESTRING (-25.821263158992657 36.59131601404425, -25.17442258383627 36.606793339487055, -24.85132763269559 35.98634342201144, -25.175444244728435 35.347068127786464, -25.823689030195535 35.32778154685141, -26.146441230259178 35.95158423447887, -25.821263158992657 36.59131601404425)",POINT (-25.49912787542443 35.968157963361165),"(-25.498873156923707, 35.96896382824515)",-25.498873156923707,35.96896382824515
351,83bc8afffffffff,83bc8a,"POLYGON ((-25.823689030195535 35.32778154685141, -25.175444244728435 35.347068127786464, -24.846356452935 34.72561932582267, -25.165737286400656 34.08184190999658, -25.815127858147843 34.058731791813734, -26.14402099501761 34.68322452647565, -25.823689030195535 35.32778154685141))","LINESTRING (-25.823689030195535 35.32778154685141, -25.175444244728435 35.347068127786464, -24.846356452935 34.72561932582267, -25.165737286400656 34.08184190999658, -25.815127858147843 34.058731791813734, -26.14402099501761 34.68322452647565, -25.823689030195535 35.32778154685141)",POINT (-25.495424954347953 34.70377822785554),"(-25.495179443887068, 34.70442192614916)",-25.495179443887068,34.70442192614916
352,83bc9cfffffffff,83bc9c,"POLYGON ((-25.808010739850577 37.8481512385803, -25.162827752587013 37.859844508116765, -24.845772338983444 37.24098551521146, -25.17442258383627 36.606793339487055, -25.821263158992657 36.59131601404425, -26.13782300286401 37.213822376689436, -25.808010739850577 37.8481512385803))","LINESTRING (-25.808010739850577 37.8481512385803, -25.162827752587013 37.859844508116765, -24.845772338983444 37.24098551521146, -25.17442258383627 36.606793339487055, -25.821263158992657 36.59131601404425, -26.13782300286401 37.213822376689436, -25.808010739850577 37.8481512385803)",POINT (-25.49205096982854 37.226440511492754),"(-25.49178598928406, 37.22740394595045)",-25.49178598928406,37.22740394595045
353,83bc8bfffffffff,83bc8b,"POLYGON ((-25.815127858147843 34.058731791813734, -25.165737286400656 34.08184190999658, -24.83072516855698 33.45999742768022, -25.14518564671131 32.812319409411266, -25.79545944407468 32.78538266653154, -26.130419472283847 33.40994959203146, -25.815127858147843 34.058731791813734))","LINESTRING (-25.815127858147843 34.058731791813734, -25.165737286400656 34.08184190999658, -24.83072516855698 33.45999742768022, -25.14518564671131 32.812319409411266, -25.79545944407468 32.78538266653154, -26.130419472283847 33.40994959203146, -25.815127858147843 34.058731791813734)",POINT (-25.480804122401715 33.4344957230442),"(-25.480566630600748, 33.43497350985584)",-25.480566630600748,33.43497350985584
354,83bc91fffffffff,83bc91,"POLYGON ((-25.784130581723286 39.09714152745627, -25.140852654293756 39.10508648305639, -24.82986222018698 38.488396089781745, -25.162827752587013 37.859844508116765, -25.808010739850577 37.8481512385803, -26.11834892585865 38.468767952996814, -25.784130581723286 39.09714152745627))","LINESTRING (-25.784130581723286 39.09714152745627, -25.140852654293756 39.10508648305639, -24.82986222018698 38.488396089781745, -25.162827752587013 37.859844508116765, -25.808010739850577 37.8481512385803, -26.11834892585865 38.468767952996814, -25.784130581723286 39.09714152745627)",POINT (-25.47437119290602 38.47746640321135),"(-25.47409505331474, 38.47858202138928)",-25.47409505331474,38.47858202138928
355,83bcd6fffffffff,83bcd6,"POLYGON ((-25.79545944407468 32.78538266653154, -25.14518564671131 32.812319409411266, -24.804339887759006 32.1906902296018, -25.11371420011323 31.539730386389753, -25.76460547749702 31.508975296450824, -26.105535440202853 32.132994520174805, -25.79545944407468 32.78538266653154))","LINESTRING (-25.79545944407468 32.78538266653154, -25.14518564671131 32.812319409411266, -24.804339887759006 32.1906902296018, -25.11371420011323 31.539730386389753, -25.76460547749702 31.508975296450824, -26.105535440202853 32.132994520174805, -25.79545944407468 32.78538266653154)",POINT (-25.45516793146069 32.161533339688134),"(-25.45493715833141, 32.1618423748883)",-25.45493715833141,32.1618423748883
356,83a2ebfffffffff,83a2eb,"POLYGON ((-25.16995432366466 56.40094323408001, -25.829599585246658 56.463490766776275, -26.109519332256088 57.114143168049495, -25.725526770366596 57.70037374564121, -25.06339599411967 57.630560260081594, -24.78771492736309 56.981790465082916, -25.16995432366466 56.40094323408001))","LINESTRING (-25.16995432366466 56.40094323408001, -25.829599585246658 56.463490766776275, -26.109519332256088 57.114143168049495, -25.725526770366596 57.70037374564121, -25.06339599411967 57.630560260081594, -24.78771492736309 56.981790465082916, -25.16995432366466 56.40094323408001)",POINT (-25.448506954896263 57.04918904570977),"(-25.448442258373234, 57.0479668165662)",-25.448442258373234,57.0479668165662
357,83bc90fffffffff,83bc90,"POLYGON ((-25.749857475593767 40.337185214316705, -25.108725373462985 40.341427674415364, -24.803804861559964 39.72746621464731, -25.140852654293756 39.10508648305639, -25.784130581723286 39.09714152745627, -26.08823921082608 39.715291391563866, -25.749857475593767 40.337185214316705))","LINESTRING (-25.749857475593767 40.337185214316705, -25.108725373462985 40.341427674415364, -24.803804861559964 39.72746621464731, -25.140852654293756 39.10508648305639, -25.784130581723286 39.09714152745627, -26.08823921082608 39.715291391563866, -25.749857475593767 40.337185214316705)",POINT (-25.4463022402808 39.720117103548986),"(-25.446014219655268, 39.72137880310559)",-25.446014219655268,39.72137880310559
358,83bcd0fffffffff,83bcd0,"POLYGON ((-25.76460547749702 31.508975296450824, -25.11371420011323 31.539730386389753, -24.767147784222246 30.91893174656439, -25.071289890563573 30.265322628085755, -25.722530701448736 30.23076889419153, -26.069310680434143 30.853616144948525, -25.76460547749702 31.508975296450824))","LINESTRING (-25.76460547749702 31.508975296450824, -25.11371420011323 31.539730386389753, -24.767147784222246 30.91893174656439, -25.071289890563573 30.265322628085755, -25.722530701448736 30.23076889419153, -26.069310680434143 30.853616144948525, -25.76460547749702 31.508975296450824)",POINT (-25.418460929975236 30.886135556907096),"(-25.41823549224773, 30.886273945756457)",-25.41823549224773,30.886273945756457
359,83bc96fffffffff,83bc96,"POLYGON ((-25.705459562134735 41.56722982543892, -25.066706608415128 41.56782513851295, -24.767841390335246 40.957132888017505, -25.108725373462985 40.341427674415364, -25.749857475593767 40.337185214316705, -26.04774914941972 40.952310064858, -25.705459562134735 41.56722982543892))","LINESTRING (-25.705459562134735 41.56722982543892, -25.066706608415128 41.56782513851295, -24.767841390335246 40.957132888017505, -25.108725373462985 40.341427674415364, -25.749857475593767 40.337185214316705, -26.04774914941972 40.952310064858, -25.705459562134735 41.56722982543892)",POINT (-25.408092095737945 40.953320434683555),"(-25.40779166117292, 40.954721476437754)",-25.40779166117292,40.954721476437754
360,83bcd1fffffffff,83bcd1,"POLYGON ((-25.722530701448736 30.23076889419153, -25.071289890563573 30.265322628085755, -24.719137997007497 29.64597040709149, -25.01792242095842 28.990354674933304, -25.66924362398626 28.952033373134796, -26.021730932560214 29.57308572211787, -25.722530701448736 30.23076889419153))","LINESTRING (-25.722530701448736 30.23076889419153, -25.071289890563573 30.265322628085755, -24.719137997007497 29.64597040709149, -25.01792242095842 28.990354674933304, -25.66924362398626 28.952033373134796, -26.021730932560214 29.57308572211787, -25.722530701448736 30.23076889419153)",POINT (-25.370670588120344 29.609561243906263),"(-25.370449048447526, 29.60952806460468)",-25.370449048447526,29.60952806460468
361,83a2b4fffffffff,83a2b4,"POLYGON ((-25.651235450668768 42.78627659688373, -25.015086860586013 42.783289025632044, -24.722243814753664 42.17638377217015, -25.066706608415128 41.56782513851295, -25.705459562134735 41.56722982543892, -25.99716631679066 42.178793174584214, -25.651235450668768 42.78627659688373))","LINESTRING (-25.651235450668768 42.78627659688373, -25.015086860586013 42.783289025632044, -24.722243814753664 42.17638377217015, -25.066706608415128 41.56782513851295, -25.705459562134735 41.56722982543892, -25.99716631679066 42.178793174584214, -25.651235450668768 42.78627659688373)",POINT (-25.360020307311228 42.17605538036094),"(-25.359708398704875, 42.177588473377185)",-25.359708398704875,42.177588473377185
362,83ab8dfffffffff,83ab8d,"POLYGON ((-25.1012070394219 65.96147843233723, -25.771978467992042 66.08041811667306, -26.013285990113992 66.78458433873831, -25.580893134599506 67.3652679421107, -24.910047924359624 67.23921024053789, -24.671633767522998 66.539551730937, -25.1012070394219 65.96147843233723))","LINESTRING (-25.1012070394219 65.96147843233723, -25.771978467992042 66.08041811667306, -26.013285990113992 66.78458433873831, -25.580893134599506 67.3652679421107, -24.910047924359624 67.23921024053789, -24.671633767522998 66.539551730937, -25.1012070394219 65.96147843233723)",POINT (-25.34242488561857 66.66199234096341),"(-25.342341799702083, 66.66206803483766)",-25.342341799702083,66.66206803483766
363,83abb6fffffffff,83abb6,"POLYGON ((-25.06339599411967 57.630560260081594, -25.725526770366596 57.70037374564121, -26.000885321347553 58.35920969153345, -25.609961893056113 58.946007368994465, -24.945642436548404 58.868892028617786, -24.67440489625474 58.21228380624047, -25.06339599411967 57.630560260081594))","LINESTRING (-25.06339599411967 57.630560260081594, -25.725526770366596 57.70037374564121, -26.000885321347553 58.35920969153345, -25.609961893056113 58.946007368994465, -24.945642436548404 58.868892028617786, -24.67440489625474 58.21228380624047, -25.06339599411967 57.630560260081594)",POINT (-25.337530226186978 58.28681460528938),"(-25.337466659625196, 58.285746748886964)",-25.337466659625196,58.285746748886964
364,83a2b5fffffffff,83a2b5,"POLYGON ((-25.587511143886033 43.99338430807782, -24.954183433691405 43.9868863560955, -24.667312148555936 43.38426127734381, -25.015086860586013 42.783289025632044, -25.651235450668768 42.78627659688373, -25.93680755098295 43.39376596263812, -25.587511143886033 43.99338430807782))","LINESTRING (-25.587511143886033 43.99338430807782, -24.954183433691405 43.9868863560955, -24.667312148555936 43.38426127734381, -25.015086860586013 42.783289025632044, -25.651235450668768 42.78627659688373, -25.93680755098295 43.39376596263812, -25.587511143886033 43.99338430807782)",POINT (-25.30239504422384 43.3873562297812),"(-25.302073988768186, 43.38901361999096)",-25.302073988768186,43.38901361999096
365,83a2a2fffffffff,83a2a2,"POLYGON ((-25.51463682363143 45.18767241234519, -24.884337296774213 45.17774410561112, -24.60337137407022 44.579865968565066, -24.954183433691405 43.9868863560955, -25.587511143886033 43.99338430807782, -25.867015764006496 44.59631322069351, -25.51463682363143 45.18767241234519))","LINESTRING (-25.51463682363143 45.18767241234519, -24.884337296774213 45.17774410561112, -24.60337137407022 44.579865968565066, -24.954183433691405 43.9868863560955, -25.587511143886033 43.99338430807782, -25.867015764006496 44.59631322069351, -25.51463682363143 45.18767241234519)",POINT (-25.235549988955533 44.58631603414104),"(-25.235219721726338, 44.58808959462929)",-25.235219721726338,44.58808959462929
